epoch,loss/pose_dir_loss,loss/pose_rot_loss,loss/pose_scale_loss,loss/pose_trans_loss,loss/total_loss,step,train_stage
19,14.086289405822754,0.35883864760398865,22.137630462646484,832.1295776367188,868.7123413085938,659,
19,13.870658874511719,0.7137269973754883,0.06434091180562973,59.33856964111328,73.98729705810547,669,
20,11.535606384277344,0.8136208057403564,1.513723373413086,21.54336929321289,35.40631866455078,679,
20,10.885310173034668,0.3520354628562927,1.22323739528656,1.5244741439819336,13.98505687713623,689,
20,11.760204315185547,0.28491291403770447,4.256146430969238,4.068605899810791,20.369869232177734,699,
20,12.265219688415527,0.7096214890480042,12.27456283569336,45.85188293457031,71.10128784179688,709,
21,11.983484268188477,0.3831038177013397,2.5854992866516113,15.664137840270996,30.616226196289062,719,
21,15.130752563476562,0.2887154817581177,1.1017894744873047,8.120844841003418,24.642101287841797,729,
21,11.282038688659668,0.3430077135562897,0.035824816673994064,2.309889316558838,13.970760345458984,739,
22,12.191307067871094,0.22330795228481293,34.205482482910156,48.17782211303711,94.79792022705078,749,
22,16.682323455810547,0.6514191031455994,0.0906246155500412,25.946775436401367,43.37113952636719,759,
22,10.387910842895508,0.96049565076828,6.867525577545166,9.223538398742676,27.439472198486328,769,
23,13.646774291992188,1.7984622716903687,49058.62890625,162415.1875,211489.265625,779,
23,14.74828815460205,0.28325411677360535,0.07800799608230591,4.681162357330322,19.790712356567383,789,
23,7.2694244384765625,0.35487300157546997,3.514458656311035,2.4344444274902344,13.573200225830078,799,
23,14.71656322479248,1.0544092655181885,1.5056401491165161,25.39893341064453,42.67554473876953,809,
24,12.247342109680176,0.745902955532074,2.612755298614502,72.1566162109375,87.76261901855469,819,
24,11.343003273010254,0.363921582698822,2.315307140350342,6.216838836669922,20.239070892333984,829,
24,9.697732925415039,0.6728364825248718,0.10570213943719864,13.356094360351562,23.832366943359375,839,
25,14.235605239868164,0.2517074942588806,0.6784948110580444,1.8831630945205688,17.048969268798828,849,
25,13.420677185058594,0.4069375991821289,4.816470146179199,3.8385589122772217,22.482643127441406,859,
25,17.274372100830078,0.3953631520271301,4.544929504394531,25.244342803955078,47.459007263183594,869,
25,8.206709861755371,0.6458901166915894,2.331739902496338,7.012346267700195,18.196685791015625,879,
26,9.956197738647461,0.7736784815788269,24.340059280395508,50.831459045410156,85.90139770507812,889,
26,9.029462814331055,0.5856371521949768,14.185409545898438,8.91295337677002,32.713462829589844,899,
26,12.290154457092285,0.982151985168457,61.055389404296875,461.1905517578125,535.5182495117188,909,
27,6.983891487121582,0.32090291380882263,16.978485107421875,3.8313052654266357,28.11458396911621,919,
27,12.690654754638672,0.2226203978061676,5.283755302429199,6.706755638122559,24.903785705566406,929,
27,11.040657043457031,0.24411356449127197,75.35694122314453,311.7795104980469,398.42120361328125,939,
28,16.536710739135742,0.4744543433189392,6.803807258605957,29.723041534423828,53.53801345825195,949,
28,10.644718170166016,0.16240805387496948,30.458202362060547,43.0183219909668,84.28364562988281,959,
28,14.109052658081055,0.9808388948440552,2.0090384483337402,7.581625938415527,24.680557250976562,969,
28,10.880932807922363,0.4701007008552551,4.377470970153809,10.430127143859863,26.15863037109375,979,
29,14.80530834197998,0.29536548256874084,0.36475104093551636,3.2710657119750977,18.73649024963379,989,
29,10.036463737487793,0.47446179389953613,1.4937934875488281,7.183119773864746,19.18783950805664,999,
29,13.367403030395508,0.44092199206352234,3.963029384613037,19.768861770629883,37.54021453857422,1009,
29,12.595542907714844,0.14529606699943542,0.8799144625663757,2.0346665382385254,15.655420303344727,1019,
30,9.49482536315918,0.319458931684494,0.02391108311712742,7.754816055297852,17.5930118560791,1029,
30,6.76492166519165,0.300725519657135,22.16271209716797,8.680622100830078,37.90898132324219,1039,
30,11.603832244873047,0.291130006313324,17.58571434020996,62.84322738647461,92.32390594482422,1049,
31,11.525299072265625,0.36157554388046265,2.4808602333068848,13.298434257507324,27.666168212890625,1059,
31,11.095754623413086,0.45451411604881287,4.770904541015625,35.918907165527344,52.240081787109375,1069,
31,12.018939971923828,0.2671322822570801,105.2181625366211,270.9639587402344,388.46820068359375,1079,
31,13.007823944091797,0.37663406133651733,0.09928170591592789,7.8216047286987305,21.305343627929688,1089,
31,14.253856658935547,0.43095192313194275,2.2864503860473633,66.2713394165039,83.24259948730469,1099,
32,7.405599594116211,0.35246244072914124,0.5901365876197815,17.430309295654297,25.778507232666016,1109,
32,11.73188304901123,0.20062148571014404,13.55482006072998,79.9076919555664,105.39501953125,1119,
32,7.562958717346191,0.7143330574035645,0.48541587591171265,7.699306488037109,16.462013244628906,1129,
33,10.86849594116211,0.43991467356681824,18.670751571655273,157.1900634765625,187.16921997070312,1139,
33,13.197000503540039,0.23234635591506958,36.554386138916016,169.2065887451172,219.19032287597656,1149,
33,10.38653564453125,0.7920632362365723,10.762258529663086,91.46977996826172,113.41063690185547,1159,
34,15.693731307983398,0.20975957810878754,0.011411583982408047,9.428967475891113,25.343870162963867,1169,
34,12.17592716217041,0.7004875540733337,2.959290027618408,13.860541343688965,29.696247100830078,1179,
34,14.702493667602539,0.7114678621292114,7.410531997680664,18.7178897857666,41.542381286621094,1189,
35,10.867206573486328,0.17991375923156738,1.766422986984253,3.359052896499634,16.172595977783203,1199,
35,16.930652618408203,0.7371726632118225,21.606721878051758,25.680660247802734,64.95520782470703,1209,
35,9.337658882141113,0.35493001341819763,42.815025329589844,126.4927749633789,179.00039672851562,1219,
36,12.089326858520508,0.7622717618942261,1.3626837730407715,9.209513664245605,23.423797607421875,1229,
36,12.21432876586914,0.3933594822883606,13.44367504119873,11.637495040893555,37.68885803222656,1239,
36,14.08071517944336,0.24562489986419678,1.1465197801589966,20.750059127807617,36.22291946411133,1249,
36,17.11541175842285,0.8276214599609375,5.207643508911133,145.5033721923828,168.654052734375,1259,
37,11.303566932678223,1.5249805450439453,10.441818237304688,26.73255157470703,50.0029182434082,1269,
37,11.893890380859375,0.7800583243370056,3.4025752544403076,13.15786075592041,29.23438262939453,1279,
37,14.389175415039062,0.6398662328720093,0.8458725214004517,7.0006937980651855,22.875608444213867,1289,
37,10.342698097229004,0.5694793462753296,13.609094619750977,42.67192459106445,67.19319152832031,1299,
38,11.924140930175781,0.6416691541671753,17.717025756835938,31.357118606567383,61.63995361328125,1309,
38,12.66505241394043,0.6600853204727173,9.257551193237305,8.461634635925293,31.044322967529297,1319,
38,13.110322952270508,0.44113874435424805,31.308975219726562,58.788246154785156,103.648681640625,1329,
38,14.908851623535156,0.3825541138648987,18.38890838623047,22.712745666503906,56.39305877685547,1339,
39,11.869746208190918,0.3026091158390045,7.755061149597168,10.204534530639648,30.1319522857666,1349,
39,13.223252296447754,1.0535000562667847,14.198091506958008,11.212430953979492,39.68727493286133,1359,
39,9.80919361114502,0.35252100229263306,8.670235633850098,17.85525894165039,36.68721008300781,1369,
40,16.391874313354492,0.6183051466941833,121.64847564697266,1038.1656494140625,1176.8243408203125,1379,
40,13.482542037963867,0.45274490118026733,10.6263427734375,14.914375305175781,39.47600555419922,1389,
40,10.597667694091797,0.5776304602622986,16.971717834472656,8.335915565490723,36.48292922973633,1399,
40,15.095220565795898,0.2131107896566391,9.767308235168457,11.257803916931152,36.33344268798828,1409,
41,12.082664489746094,0.261607825756073,8.052977561950684,29.738727569580078,50.13597869873047,1419,
41,9.204432487487793,0.34522414207458496,17.08761978149414,30.928600311279297,57.56587600708008,1429,
41,13.283651351928711,0.15204647183418274,4.934277534484863,4.35887336730957,22.728849411010742,1439,
41,12.704565048217773,0.46236419677734375,12.741924285888672,131.09140014648438,157.00025939941406,1449,
42,10.880948066711426,0.5386874675750732,15.298457145690918,94.61959838867188,121.33769226074219,1459,
42,13.941234588623047,1.96354079246521,0.09538879990577698,38.615936279296875,54.6161003112793,1469,
42,12.045373916625977,0.4740394055843353,27.626129150390625,631.5647583007812,671.7103271484375,1479,
42,15.243281364440918,0.21375435590744019,6.552778244018555,124.98628234863281,146.99609375,1489,
43,11.05048942565918,0.7219590544700623,0.09659315645694733,34.17758560180664,46.046627044677734,1499,
43,10.873327255249023,0.30320125818252563,26.960254669189453,48.10182571411133,86.23860931396484,1509,
43,13.738300323486328,0.16662369668483734,40.714725494384766,26.66207504272461,81.28172302246094,1519,
44,13.130317687988281,0.3620496392250061,1.0765855312347412,2.6690351963043213,17.23798942565918,1529,
44,12.43435287475586,0.31875330209732056,18.524433135986328,21.57390594482422,52.851444244384766,1539,
44,15.753898620605469,1.0083303451538086,19.667268753051758,38.20285415649414,74.63235473632812,1549,
45,12.647239685058594,0.4177628755569458,88.11431121826172,106.06096649169922,207.2402801513672,1559,
45,13.843945503234863,1.0927635431289673,42.86739730834961,243.64955139160156,301.45367431640625,1569,
45,13.179828643798828,0.25522661209106445,16.821117401123047,3.7333462238311768,33.98951721191406,1579,
45,13.281306266784668,0.3752407133579254,51.728763580322266,104.28246307373047,169.6677703857422,1589,
46,13.633964538574219,0.4294031858444214,8.875229835510254,7.702230453491211,30.64082908630371,1599,
46,10.273399353027344,0.2375672161579132,2.648580312728882,7.832441329956055,20.991989135742188,1609,
46,13.350269317626953,0.8084371089935303,2.891799211502075,3.7005224227905273,20.75102996826172,1619,
47,14.461297988891602,0.40042465925216675,42.36224365234375,71.43689727783203,128.66085815429688,1629,
47,13.324333190917969,0.41958656907081604,0.2172427624464035,25.04984474182129,39.011009216308594,1639,
47,12.019086837768555,0.17671148478984833,9.023331642150879,140.6968994140625,161.91603088378906,1649,
48,13.447422981262207,0.2574537992477417,34.41489028930664,35.44794464111328,83.56771087646484,1659,
48,11.682165145874023,0.24244186282157898,24.073719024658203,17.077106475830078,53.07543182373047,1669,
48,12.048130989074707,0.20619550347328186,0.1255558282136917,3.464876174926758,15.844758987426758,1679,
48,13.50837516784668,0.4922664165496826,45.918212890625,10.809340476989746,70.72819519042969,1689,
49,12.421875,0.3384137749671936,42.027915954589844,430.25921630859375,485.04742431640625,1699,
49,16.335880279541016,0.1889771819114685,0.7625632882118225,3.1526551246643066,20.440074920654297,1709,
49,10.276300430297852,0.7829996943473816,20.111358642578125,8.026086807250977,39.196746826171875,1719,
50,13.907690048217773,0.17892886698246002,0.0018692633602768183,2.065269947052002,16.153759002685547,1729,
50,11.665410995483398,0.17706701159477234,4.438119888305664,1.2746808528900146,17.555278778076172,1739,
50,16.389787673950195,0.35265034437179565,12.813652038574219,9.96770191192627,39.5237922668457,1749,
50,10.859192848205566,1.2983416318893433,34.20292663574219,46.72018814086914,93.08065032958984,1759,
51,11.059368133544922,0.33383268117904663,16.080286026000977,11.479532241821289,38.95301818847656,1769,
51,11.82505989074707,0.16992251574993134,21.121368408203125,23.80659294128418,56.922943115234375,1779,
51,14.724794387817383,0.14764565229415894,25.98073959350586,64.16946411132812,105.02264404296875,1789,
52,8.642287254333496,0.4936782121658325,6.996157169342041,4.224925994873047,20.35704803466797,1799,
52,13.913902282714844,0.15047882497310638,0.8132899403572083,0.4966009259223938,15.374271392822266,1809,
52,9.841341018676758,0.3201107084751129,15.19137191772461,10.586584091186523,35.93940734863281,1819,
52,15.0172119140625,0.6932617425918579,7.076321601867676,33.156036376953125,55.942832946777344,1829,
53,12.06663990020752,0.13864915072917938,8.701886177062988,5.248189926147461,26.155364990234375,1839,
53,11.560844421386719,0.1661153882741928,0.7983075976371765,7.839094638824463,20.364362716674805,1849,
53,10.470819473266602,0.8843916654586792,2.8561501502990723,6.113429069519043,20.324790954589844,1859,
53,15.796709060668945,0.8021398782730103,10.24215316772461,20.88303565979004,47.724037170410156,1869,
54,17.8686580657959,0.5361195206642151,6.3230061531066895,22.10711097717285,46.83489227294922,1879,
54,16.154644012451172,0.3075031638145447,3.062030792236328,6.923242092132568,26.447420120239258,1889,
54,14.29869556427002,0.7182121276855469,3.0599684715270996,6.689772129058838,24.766647338867188,1899,
54,15.656972885131836,0.47519779205322266,22.773725509643555,85.61288452148438,124.51878356933594,1909,
55,11.27510929107666,0.25584718585014343,24.061153411865234,84.90528869628906,120.49739837646484,1919,
55,10.645918846130371,0.2878531217575073,3.7285473346710205,24.73566436767578,39.39798355102539,1929,
55,15.42007827758789,0.9668053388595581,0.8214905858039856,7.543391704559326,24.751766204833984,1939,
56,13.873610496520996,0.18634891510009766,2.324096202850342,33.757774353027344,50.14183044433594,1949,
56,10.091062545776367,0.6594550609588623,0.34951096773147583,24.827556610107422,35.92758560180664,1959,
56,13.51742935180664,0.26237231492996216,0.8421110510826111,8.493205070495605,23.115116119384766,1969,
57,11.373550415039062,0.5309264659881592,0.7737413644790649,1.0700231790542603,13.748242378234863,1979,
57,10.60463809967041,0.6606454849243164,48.24745559692383,104.8314437866211,164.34417724609375,1989,
57,12.088513374328613,0.2918306887149811,11.540182113647461,13.19604778289795,37.116573333740234,1999,
57,15.128168106079102,0.1798965334892273,11.403780937194824,32.262081146240234,58.97392654418945,2009,
58,11.712772369384766,0.19329476356506348,17.079622268676758,89.31770324707031,118.30339050292969,2019,
58,14.339561462402344,1.0033109188079834,0.8625868558883667,7.905398845672607,24.110858917236328,2029,
58,11.175899505615234,0.21199926733970642,4.792313098907471,3.9302217960357666,20.11043357849121,2039,
59,14.219039916992188,0.15036334097385406,2.6751363277435303,3.9614737033843994,21.006011962890625,2049,
59,13.780617713928223,0.5137033462524414,18.914012908935547,12.333139419555664,45.541473388671875,2059,
59,14.443207740783691,1.637498140335083,3.633406639099121,20.24889373779297,39.96300506591797,2069,
60,13.870888710021973,0.18477319180965424,10.54755687713623,8.784987449645996,33.388206481933594,2079,
60,12.36216926574707,0.45784541964530945,8.11038875579834,6.360282897949219,27.290687561035156,2089,
60,12.02798080444336,0.2957683205604553,13.011427879333496,21.14497184753418,46.48014831542969,2099,
60,11.523375511169434,0.4885704517364502,0.09245723485946655,2.266421318054199,14.370823860168457,2109,
61,11.317521095275879,0.7129795551300049,7.24318265914917,12.642918586730957,31.916603088378906,2119,
61,14.11975383758545,0.24123264849185944,11.100130081176758,5.804521560668945,31.26563835144043,2129,
62,10.865392684936523,0.28784292936325073,9.077947616577148,11.743673324584961,31.974855422973633,2139,
62,11.563977241516113,0.3625996708869934,7.51115083694458,14.97353744506836,34.41126251220703,2149,
62,12.904336929321289,0.2563144564628601,14.814019203186035,28.24288558959961,56.21755599975586,2159,
62,12.79867172241211,1.1042101383209229,5.625293254852295,9.525971412658691,29.05414581298828,2169,
63,9.886197090148926,0.8572559356689453,2.9150776863098145,7.726944446563721,21.385475158691406,2179,
63,12.68476390838623,0.6730766296386719,7.418671607971191,25.051328659057617,45.827842712402344,2189,
63,15.119855880737305,0.16436901688575745,35.251548767089844,82.77749633789062,133.31326293945312,2199,
64,8.770379066467285,0.05872854217886925,2.846724510192871,1.375328779220581,13.05116081237793,2209,
64,9.615636825561523,0.5701767206192017,1.8446201086044312,2.8950676918029785,14.925500869750977,2219,
64,12.589824676513672,0.37476712465286255,18.863750457763672,17.863452911376953,49.691795349121094,2229,
64,14.925573348999023,0.26516303420066833,26.590618133544922,61.45917892456055,103.24053955078125,2239,
65,11.323518753051758,0.4567120671272278,8.02485466003418,10.090088844299316,29.895172119140625,2249,
65,12.275633811950684,0.5381338000297546,5.709389686584473,13.85090160369873,32.37405776977539,2259,
65,11.393983840942383,0.2559317946434021,0.20988419651985168,1.5283499956130981,13.388150215148926,2269,
66,13.867683410644531,0.8778092265129089,9.560022354125977,19.1719970703125,43.47751235961914,2279,
66,11.541254043579102,0.19616487622261047,3.6966447830200195,6.7388458251953125,22.172908782958984,2289,
66,10.696610450744629,0.773986279964447,1.2626200914382935,6.789642333984375,19.522857666015625,2299,
67,7.42448091506958,0.15753524005413055,3.5841941833496094,2.722264051437378,13.888474464416504,2309,
67,8.847817420959473,1.2097159624099731,6.027132987976074,5.710597038269043,21.795265197753906,2319,
67,9.993504524230957,1.083221197128296,7.6856689453125,11.322443962097168,30.0848388671875,2329,
67,8.943928718566895,0.24364304542541504,1.2235571146011353,11.737103462219238,22.148231506347656,2339,
68,13.17531967163086,0.38682952523231506,1.7366045713424683,10.044828414916992,25.343582153320312,2349,
68,12.570372581481934,0.4314661920070648,0.5754640102386475,13.541526794433594,27.11882972717285,2359,
68,14.601390838623047,0.4402983784675598,35.3693733215332,178.33099365234375,228.7420654296875,2369,
69,12.546090126037598,0.4335852563381195,2.6806998252868652,7.586366653442383,23.246742248535156,2379,
69,12.200786590576172,0.3026075065135956,18.87371826171875,57.0244140625,88.40152740478516,2389,
69,11.789958953857422,0.7054627537727356,23437.515625,95280.3125,118730.328125,2399,
69,14.944358825683594,0.30042168498039246,0.19077257812023163,4.611181735992432,20.046735763549805,2409,
70,10.902437210083008,0.18245390057563782,0.0051105450838804245,2.216418504714966,13.30642032623291,2419,
70,14.444493293762207,0.34863364696502686,0.622826337814331,3.4101650714874268,18.82611846923828,2429,
70,13.969070434570312,0.24541598558425903,9.400459289550781,26.757875442504883,50.37281799316406,2439,
70,14.434289932250977,0.309652715921402,5.470074653625488,5.728473663330078,25.942489624023438,2449,
71,9.04993724822998,0.6720222234725952,0.28710922598838806,2.7561442852020264,12.765213012695312,2459,
71,8.53512954711914,0.3022592067718506,15.410628318786621,6.636407852172852,30.884424209594727,2469,
71,13.382061004638672,0.39531850814819336,19.285001754760742,31.420907974243164,64.48329162597656,2479,
71,12.118345260620117,0.7406858801841736,8.01800537109375,26.32601547241211,47.20305252075195,2489,
72,10.068094253540039,0.2502710819244385,3.2194294929504395,8.101795196533203,21.639589309692383,2499,
72,12.759184837341309,0.22711539268493652,131.56500244140625,413.882080078125,558.433349609375,2509,
72,13.424707412719727,0.47149065136909485,0.18515893816947937,9.72630786895752,23.80766487121582,2519,
73,13.704852104187012,0.3114154040813446,7.781037330627441,20.97565460205078,42.7729606628418,2529,
73,11.674772262573242,1.0256400108337402,7.020811080932617,14.497138977050781,34.218360900878906,2539,
73,11.64944839477539,0.44035232067108154,7.957537651062012,14.844549179077148,34.89188766479492,2549,
73,10.375701904296875,0.295551061630249,35.55830383300781,34.662635803222656,80.89219665527344,2559,
74,9.583863258361816,0.1322246789932251,24.24759292602539,45.00429153442383,78.96797180175781,2569,
74,12.155879974365234,0.3808058798313141,0.12528733909130096,7.940033912658691,20.602006912231445,2579,
74,15.10240364074707,0.1639169156551361,2.415363073348999,16.441368103027344,34.123050689697266,2589,
75,9.09207820892334,1.7966947555541992,6.061398983001709,14.489028930664062,31.43920135498047,2599,
75,13.071327209472656,0.28946056962013245,4.4167256355285645,4.866098403930664,22.643611907958984,2609,
75,14.611480712890625,0.15912750363349915,35.43531799316406,110.16038513183594,160.36630249023438,2619,
75,10.603738784790039,0.647274374961853,10.435766220092773,22.26421356201172,43.950992584228516,2629,
76,14.462346076965332,0.29576376080513,0.7659916877746582,3.1922690868377686,18.71636962890625,2639,
76,12.976114273071289,0.47951263189315796,5.425393581390381,26.837047576904297,45.71806716918945,2649,
76,11.045044898986816,1.0348913669586182,1.0397179126739502,2.2205090522766113,15.34016227722168,2659,
77,7.505312919616699,0.6772345900535583,2.7860875129699707,3.5048916339874268,14.473526954650879,2669,
77,12.104921340942383,0.22093622386455536,0.3965824544429779,1.0903569459915161,13.812796592712402,2679,
77,15.11168384552002,0.5481470227241516,0.17912699282169342,4.631344795227051,20.47030258178711,2689,
78,10.544523239135742,0.3634744882583618,29.343509674072266,36.06253433227539,76.31404113769531,2699,
78,8.347275733947754,0.0764503926038742,9.275897979736328,9.063575744628906,26.763198852539062,2709,
78,11.616873741149902,0.8151129484176636,10.216655731201172,26.20168685913086,48.8503303527832,2719,
79,10.376510620117188,0.32111814618110657,9.55715560913086,20.816593170166016,41.07137680053711,2729,
79,12.305865287780762,0.2676248550415039,0.0006980992620810866,1.1895275115966797,13.763715744018555,2739,
79,11.321727752685547,0.16557824611663818,28.462299346923828,32.24364471435547,72.19325256347656,2749,
80,13.737680435180664,0.10308840870857239,1.9205105304718018,0.4785184860229492,16.239797592163086,2759,
80,9.989156723022461,0.6093889474868774,0.005559220910072327,5.6445698738098145,16.248674392700195,2769,
80,14.201250076293945,0.5026438236236572,10.804058074951172,14.284640312194824,39.7925910949707,2779,
80,11.278286933898926,0.07901440560817719,4.202780246734619,1.191469669342041,16.751550674438477,2789,
81,14.019048690795898,0.6990902423858643,0.12482629716396332,7.6111578941345215,22.45412254333496,2799,
81,9.099011421203613,0.19742870330810547,7.132221221923828,8.625692367553711,25.054353713989258,2809,
81,14.683547019958496,0.2302023470401764,9.249763488769531,13.222321510314941,37.385833740234375,2819,
82,11.446857452392578,0.3108869194984436,4.420581817626953,3.138301134109497,19.316627502441406,2829,
82,10.89306640625,0.43402498960494995,3.8398914337158203,4.482077121734619,19.649059295654297,2839,
82,12.904763221740723,0.7900778651237488,8.866384506225586,22.8774471282959,45.43867492675781,2849,
82,17.428667068481445,0.2809276580810547,3.528028726577759,11.124530792236328,32.362152099609375,2859,
83,8.53145980834961,0.29896289110183716,1.6620320081710815,2.7802114486694336,13.272665977478027,2869,
83,11.01218032836914,0.09312230348587036,12.713555335998535,20.274696350097656,44.09355545043945,2879,
84,12.479719161987305,0.37077054381370544,2.8638482093811035,10.24815845489502,25.96249771118164,2889,
84,15.031137466430664,0.13094425201416016,15.150485038757324,24.950942993164062,55.263511657714844,2899,
84,15.159299850463867,0.6173850893974304,11.352219581604004,41.95352554321289,69.08242797851562,2909,
84,11.744668960571289,1.074052333831787,17.04262924194336,8.742096900939941,38.60344696044922,2919,
85,15.307001113891602,0.6702369451522827,9.617003440856934,31.016626358032227,56.610870361328125,2929,
85,15.15040397644043,0.09839268773794174,9.020673751831055,17.339794158935547,41.6092643737793,2939,
85,14.582773208618164,1.3298509120941162,2.1539111137390137,16.939882278442383,35.00641632080078,2949,
