epoch,loss/pose_rot_loss,loss/pose_scale_loss,loss/pose_trans_loss,loss/total_loss,step,train_stage
31,0.5398260951042175,0.0790286734700203,8.784817695617676,9.403672218322754,1059,
31,0.5469215512275696,13.667373657226562,101.6238784790039,115.83817291259766,1069,
31,0.23709267377853394,53.955787658691406,96.9185562133789,151.11143493652344,1079,
31,0.5095611214637756,0.03426624834537506,9.322808265686035,9.8666353225708,1089,
31,0.45083945989608765,8.193653106689453,22.61094856262207,31.25543975830078,1099,
32,0.37775251269340515,0.4001781642436981,2.3785476684570312,3.1564784049987793,1109,
32,0.2831299304962158,8.336954116821289,37.28205108642578,45.90213394165039,1119,
32,0.7574431896209717,5.910546779632568,6.299890518188477,12.967880249023438,1129,
33,0.3705267310142517,8.195570945739746,41.68524932861328,50.251346588134766,1139,
33,0.22658811509609222,49.17974090576172,129.72425842285156,179.13058471679688,1149,
33,0.7938007116317749,12.288654327392578,41.958404541015625,55.04085922241211,1159,
34,0.25629621744155884,0.9638860821723938,2.5211434364318848,3.741325855255127,1169,
34,0.39324718713760376,9.498815536499023,35.17421340942383,45.06627655029297,1179,
34,0.6197645664215088,18.815689086914062,28.269207000732422,47.70465850830078,1189,
35,0.19790589809417725,2.0736777782440186,2.8299636840820312,5.1015472412109375,1199,
35,0.7555056214332581,10.285903930664062,9.420065879821777,20.461475372314453,1209,
35,0.3999439477920532,17.273025512695312,34.6386604309082,52.31163024902344,1219,
36,0.8135952949523926,1.474187970161438,8.676851272583008,10.96463394165039,1229,
36,0.40098485350608826,14.534602165222168,27.900156021118164,42.83574295043945,1239,
36,0.18074892461299896,0.0288022980093956,2.671520709991455,2.8810720443725586,1249,
36,0.852756679058075,7.035902976989746,27.454492568969727,35.3431510925293,1259,
37,1.5220656394958496,11.683268547058105,76.3248062133789,89.53013610839844,1269,
37,0.845374584197998,6.206677436828613,32.30406188964844,39.35611343383789,1279,
37,0.6117936968803406,1.8507969379425049,2.6030282974243164,5.065618991851807,1289,
37,0.5981810092926025,18.21417999267578,47.25156784057617,66.06392669677734,1299,
38,0.6061505675315857,34.47306823730469,123.17293548583984,158.2521514892578,1309,
38,0.6495989561080933,20.244327545166016,26.73982048034668,47.63374710083008,1319,
38,0.4048148989677429,21.77747344970703,124.39663696289062,146.57891845703125,1329,
38,0.3566914498806,18.01453399658203,85.40880584716797,103.780029296875,1339,
39,0.40162158012390137,5.978394508361816,50.1882438659668,56.568260192871094,1349,
39,1.0887629985809326,5.040353775024414,32.05156326293945,38.18067932128906,1359,
39,0.34437069296836853,21.376346588134766,187.52915954589844,209.2498779296875,1369,
40,0.7396532893180847,20.95541000366211,634.8147583007812,656.5098266601562,1379,
40,0.4327870011329651,12.680147171020508,21.53400421142578,34.64693832397461,1389,
40,0.5407122373580933,12.956232070922852,40.60199737548828,54.098941802978516,1399,
40,0.29183974862098694,14.727911949157715,9.728715896606445,24.74846649169922,1409,
41,0.3563687801361084,18.479997634887695,84.91960144042969,103.75596618652344,1419,
41,0.4364612102508545,4.820877552032471,18.68907356262207,23.9464111328125,1429,
41,0.18886405229568481,0.07664811611175537,5.270938396453857,5.536450386047363,1439,
41,0.5236760973930359,42.48108673095703,291.8641662597656,334.8689270019531,1449,
42,0.600804328918457,37.044700622558594,163.66290283203125,201.30841064453125,1459,
42,1.9977688789367676,4.0660295486450195,23.78395652770996,29.847755432128906,1469,
42,0.476945161819458,80.43386840820312,404.55035400390625,485.461181640625,1479,
42,0.21984557807445526,3.8677115440368652,9.40518856048584,13.492746353149414,1489,
43,0.841452956199646,10.88398551940918,20.64582061767578,32.37125778198242,1499,
43,0.2772950530052185,16.667327880859375,16.550779342651367,33.495399475097656,1509,
43,0.20572710037231445,18.469980239868164,75.78466796875,94.46037292480469,1519,
44,0.30776143074035645,0.9014407396316528,2.6947550773620605,3.9039573669433594,1529,
44,0.3363567590713501,13.819477081298828,195.00347900390625,209.15931701660156,1539,
44,0.9135735034942627,26.50550079345703,156.89244079589844,184.3115234375,1549,
45,0.42889928817749023,26.35188102722168,67.32980346679688,94.11058044433594,1559,
45,0.9748159646987915,41.395263671875,430.1343994140625,472.5044860839844,1569,
45,0.45087286829948425,1.2001140117645264,4.017075061798096,5.668062210083008,1579,
45,0.46871209144592285,0.37389084696769714,3.0605807304382324,3.903183698654175,1589,
46,0.5004867315292358,3.1304588317871094,10.067096710205078,13.698041915893555,1599,
46,0.1896536946296692,7.671019554138184,4.894949913024902,12.755622863769531,1609,
46,0.9680447578430176,2.1192145347595215,10.725116729736328,13.812376022338867,1619,
47,0.24662482738494873,15.670266151428223,43.39176940917969,59.30866241455078,1629,
47,0.3614756762981415,15.408782958984375,78.86128997802734,94.63154602050781,1639,
47,0.13878944516181946,7.1641035079956055,18.00983428955078,25.312726974487305,1649,
48,0.2597237229347229,41.7289924621582,185.54542541503906,227.53414916992188,1659,
48,0.2674006521701813,5.043859958648682,8.540482521057129,13.851743698120117,1669,
48,0.2201129049062729,0.18906576931476593,3.4890074729919434,3.898186206817627,1679,
48,0.6028620600700378,21.6750545501709,30.978357315063477,53.25627136230469,1689,
49,0.35395026206970215,7.102890968322754,101.64192962646484,109.09877014160156,1699,
49,0.2044634073972702,1.2393059730529785,3.029432773590088,4.473202228546143,1709,
49,0.7943795919418335,4.501117706298828,10.540387153625488,15.835884094238281,1719,
50,0.2691205143928528,0.7689082622528076,2.2613332271575928,3.2993619441986084,1729,
50,0.13154707849025726,6.267840385437012,6.251101016998291,12.650487899780273,1739,
50,0.20609372854232788,1.4189159870147705,0.8433622121810913,2.468371868133545,1749,
50,1.277657389640808,5.483207702636719,9.988277435302734,16.749141693115234,1759,
51,0.4041391909122467,6.117053985595703,32.679935455322266,39.20112991333008,1769,
51,0.19677257537841797,0.44684600830078125,2.8045718669891357,3.448190450668335,1779,
51,0.12573930621147156,24.460145950317383,14.447566986083984,39.03345489501953,1789,
52,0.4544271230697632,0.019649295136332512,4.298701286315918,4.772777557373047,1799,
52,0.09771192818880081,0.9510712623596191,1.5949329137802124,2.6437160968780518,1809,
52,0.26155510544776917,8.200067520141602,10.315478324890137,18.777099609375,1819,
52,0.7398365139961243,12.13270092010498,34.80293273925781,47.67546844482422,1829,
53,0.14730122685432434,2.131319046020508,0.3142167329788208,2.592836856842041,1839,
53,0.18791957199573517,0.04064607620239258,10.38809871673584,10.616663932800293,1849,
53,0.863990843296051,2.486121416091919,10.984542846679688,14.334654808044434,1859,
53,0.5693888664245605,3.6359171867370605,7.351627349853516,11.556933403015137,1869,
54,0.2444545030593872,9.214167594909668,2.396150588989258,11.854772567749023,1879,
54,0.18099527060985565,7.188456220319495e-05,4.69831657409668,4.879383563995361,1889,
54,0.8490502834320068,0.6520076990127563,4.357059001922607,5.85811710357666,1899,
54,0.4008488059043884,4.454604148864746,9.670327186584473,14.525779724121094,1909,
55,0.23070862889289856,19.57151985168457,25.900161743164062,45.702392578125,1919,
55,0.16907207667827606,3.652026891708374,3.796264886856079,7.617363929748535,1929,
55,1.0240540504455566,0.46542251110076904,4.719782829284668,6.209259510040283,1939,
56,0.16471469402313232,2.267557382583618,12.796955108642578,15.229227066040039,1949,
56,0.6162392497062683,2.9120092391967773,37.06195831298828,40.590206146240234,1959,
56,0.25898608565330505,0.6181892156600952,3.846372365951538,4.72354793548584,1969,
57,0.4854401648044586,1.4808136224746704,0.9381182193756104,2.904371976852417,1979,
57,0.7855608463287354,51.030418395996094,159.03982543945312,210.85580444335938,1989,
57,0.3151700496673584,6.563808441162109,25.223773956298828,32.102752685546875,1999,
57,0.1366390883922577,7.322397232055664,10.800943374633789,18.259979248046875,2009,
58,0.17526665329933167,51.484596252441406,252.7271270751953,304.3869934082031,2019,
58,0.9718592166900635,6.433682441711426,3.0505995750427246,10.456140518188477,2029,
58,0.19230571389198303,0.9026619791984558,2.3121964931488037,3.4071640968322754,2039,
59,0.20829765498638153,3.3301334381103516,5.421188831329346,8.959619522094727,2049,
59,0.5217347145080566,11.554612159729004,13.9653902053833,26.041736602783203,2059,
59,1.6614112854003906,5.684957504272461,13.78837776184082,21.134746551513672,2069,
60,0.19192372262477875,12.240801811218262,12.317876815795898,24.75060272216797,2079,
60,0.3102397918701172,5.639288425445557,5.097414970397949,11.046943664550781,2089,
60,0.3044937252998352,19.774044036865234,19.15763282775879,39.236167907714844,2099,
60,0.48969006538391113,0.09467092156410217,1.4724124670028687,2.0567734241485596,2109,
61,0.7133496999740601,2.7044553756713867,9.068000793457031,12.48580551147461,2119,
61,0.3412606716156006,11.522424697875977,20.94350242614746,32.80718994140625,2129,
62,0.2987367510795593,1.6395635604858398,22.118432998657227,24.056734085083008,2139,
62,0.29265421628952026,2.2268333435058594,28.04623031616211,30.565717697143555,2149,
62,0.2862553894519806,18.47232437133789,44.86272430419922,63.62130355834961,2159,
62,1.114192008972168,3.295170783996582,7.445882320404053,11.855245590209961,2169,
63,0.8723289370536804,4.896667003631592,6.097514629364014,11.866510391235352,2179,
63,0.6896662712097168,12.48941421508789,23.7930965423584,36.97217559814453,2189,
63,0.22679506242275238,16.200220108032227,80.4674301147461,96.89444732666016,2199,
64,0.09938265383243561,13.885369300842285,4.933390140533447,18.918142318725586,2209,
64,0.586941659450531,0.3743487000465393,5.049191474914551,6.010481834411621,2219,
64,0.3641839921474457,36.16912841796875,16.148958206176758,52.682273864746094,2229,
64,0.297903448343277,21.49979019165039,51.96484375,73.76253509521484,2239,
65,0.45324602723121643,16.807865142822266,16.732101440429688,33.99320983886719,2249,
65,0.5693108439445496,3.7430481910705566,8.944145202636719,13.25650405883789,2259,
65,0.18971753120422363,1.8155664205551147,0.35993367433547974,2.365217447280884,2269,
66,0.8405218720436096,9.116944313049316,17.544668197631836,27.502134323120117,2279,
66,0.18412399291992188,2.779606342315674,9.765835762023926,12.72956657409668,2289,
66,0.7704828977584839,0.3487766981124878,6.747839450836182,7.867098808288574,2299,
67,0.12361138314008713,4.0341081619262695,5.461371898651123,9.619091033935547,2309,
67,1.1536948680877686,7.50499963760376,23.066720962524414,31.725414276123047,2319,
67,1.092132806777954,9.48824405670166,13.977715492248535,24.55809211730957,2329,
67,0.22608688473701477,0.24638256430625916,1.2076618671417236,1.6801313161849976,2339,
68,0.2852453291416168,0.005656412802636623,1.6952290534973145,1.9861308336257935,2349,
68,0.3994308114051819,1.1427159309387207,4.383258819580078,5.925405502319336,2359,
68,0.4132499396800995,15.465779304504395,45.12342071533203,61.00244903564453,2369,
69,0.47931188344955444,2.4320709705352783,9.942182540893555,12.853565216064453,2379,
69,0.36709773540496826,30.321455001831055,59.775447845458984,90.46400451660156,2389,
69,0.7469527721405029,23437.515625,228505.859375,251944.125,2399,
69,0.29868602752685547,0.04620157554745674,16.734060287475586,17.078947067260742,2409,
70,0.21888864040374756,0.5691866278648376,1.2409226894378662,2.0289978981018066,2419,
70,0.3316963315010071,8.714414596557617,1.585891604423523,10.632002830505371,2429,
70,0.25658416748046875,9.573210716247559,33.016292572021484,42.84608840942383,2439,
70,0.3139464557170868,20.93663787841797,5.831009864807129,27.081592559814453,2449,
71,0.6334501504898071,0.003960289992392063,2.102299690246582,2.7397100925445557,2459,
71,0.2948455810546875,10.027385711669922,2.4001400470733643,12.722371101379395,2469,
71,0.43032974004745483,20.384014129638672,79.46099853515625,100.27534484863281,2479,
71,0.9056599736213684,0.578505277633667,41.759456634521484,43.243621826171875,2489,
72,0.24876540899276733,6.722767353057861,7.587183952331543,14.558716773986816,2499,
72,0.23514102399349213,37.94424057006836,343.0685729980469,381.2479553222656,2509,
72,0.5569762587547302,2.525937080383301,59.2610969543457,62.34400939941406,2519,
73,0.33374741673469543,30.213586807250977,16.998550415039062,47.54588317871094,2529,
73,0.9773723483085632,9.86794662475586,26.595703125,37.44102096557617,2539,
73,0.44395965337753296,3.5571346282958984,8.222999572753906,12.22409439086914,2549,
73,0.31778252124786377,13.512295722961426,18.440073013305664,32.27014923095703,2559,
74,0.1567704677581787,12.485525131225586,33.41366195678711,46.05595779418945,2569,
74,0.4666506052017212,0.12329386174678802,5.504417419433594,6.094361782073975,2579,
74,0.1621467024087906,3.2688448429107666,12.5880126953125,16.019004821777344,2589,
75,1.7738232612609863,3.5779929161071777,10.407313346862793,15.759129524230957,2599,
75,0.30603769421577454,2.426185369491577,3.5538132190704346,6.286036491394043,2609,
75,0.14800362288951874,46.882408142089844,133.1282196044922,180.15863037109375,2619,
75,0.6538770198822021,10.177627563476562,15.905159950256348,26.736663818359375,2629,
76,0.3098607361316681,1.884257197380066,4.443497657775879,6.63761568069458,2639,
76,0.5005109310150146,10.804805755615234,50.12590408325195,61.43122100830078,2649,
76,1.1617087125778198,1.5091460943222046,1.5292370319366455,4.20009183883667,2659,
77,0.7419125437736511,0.9101503491401672,9.710508346557617,11.362571716308594,2669,
77,0.22022667527198792,0.012276099063456059,1.0396466255187988,1.2721494436264038,2679,
77,0.4866925776004791,0.27408087253570557,7.564302444458008,8.32507610321045,2689,
78,0.337919145822525,29.032485961914062,37.685577392578125,67.05598449707031,2699,
78,0.049218565225601196,0.5301207900047302,0.6339064836502075,1.2132458686828613,2709,
78,0.7998006343841553,9.337371826171875,28.38248634338379,38.51966094970703,2719,
79,0.2855461835861206,11.767987251281738,38.00861358642578,50.06214904785156,2729,
79,0.2559811472892761,0.2139369398355484,1.29977548122406,1.7696936130523682,2739,
79,0.19654831290245056,16.4635066986084,9.702174186706543,26.362228393554688,2749,
80,0.14511817693710327,2.060758113861084,0.45246872305870056,2.6583449840545654,2759,
80,0.6249106526374817,0.703838586807251,4.270510196685791,5.599259376525879,2769,
80,0.5190455913543701,3.3488428592681885,8.056544303894043,11.924432754516602,2779,
80,0.10618516802787781,7.860742092132568,2.203220844268799,10.170147895812988,2789,
81,0.7236635088920593,0.35318243503570557,6.113724231719971,7.190569877624512,2799,
81,0.22839507460594177,0.06798090040683746,4.486892223358154,4.783267974853516,2809,
81,0.235871821641922,11.332515716552734,13.224990844726562,24.793378829956055,2819,
82,0.17765995860099792,9.696579933166504,41.43354415893555,51.30778503417969,2829,
82,0.4361131489276886,0.2191297560930252,5.626326084136963,6.281569004058838,2839,
82,0.8112558722496033,4.112115383148193,25.474544525146484,30.39791488647461,2849,
82,0.2559666633605957,1.2623023986816406,1.7454158067703247,3.2636847496032715,2859,
83,0.3458823561668396,1.7393683195114136,5.11916971206665,7.20442008972168,2869,
83,0.10117924213409424,6.3297247886657715,18.080690383911133,24.511594772338867,2879,
84,0.3849932849407196,0.30178359150886536,4.7878522872924805,5.4746294021606445,2889,
84,0.15381991863250732,19.8601131439209,51.9571533203125,71.97108459472656,2899,
84,0.6042609214782715,4.5397162437438965,15.476806640625,20.620784759521484,2909,
84,1.0745902061462402,24.346399307250977,19.658369064331055,45.07936096191406,2919,
85,0.6424041986465454,1.2878823280334473,8.574652671813965,10.504939079284668,2929,
85,0.11266295611858368,8.659297943115234,4.129188537597656,12.90114974975586,2939,
85,1.343644618988037,0.7973461747169495,10.255297660827637,12.39628791809082,2949,
86,0.21896110475063324,41.308929443359375,56.795780181884766,98.32366943359375,2959,
86,0.2483275830745697,13.410322189331055,26.45110511779785,40.10975646972656,2969,
86,1.0638141632080078,34.19102478027344,148.8938751220703,184.14871215820312,2979,
87,0.26607292890548706,2.2166080474853516,1.4772242307662964,3.9599051475524902,2989,
87,0.35688695311546326,0.14042487740516663,6.551148891448975,7.048460960388184,2999,
87,0.21160447597503662,2.764329433441162,1.9425073862075806,4.918441295623779,3009,
88,0.3333037495613098,0.4253685474395752,6.428615093231201,7.187287330627441,3019,
88,0.40996280312538147,0.6422256231307983,4.003450393676758,5.055638790130615,3029,
88,0.43200209736824036,11.439410209655762,58.0845947265625,69.95600891113281,3039,
88,0.3750182092189789,22.694684982299805,198.27011108398438,221.33981323242188,3049,
89,0.24975818395614624,3.223282814025879,9.893712043762207,13.366752624511719,3059,
89,0.5559748411178589,0.2725456953048706,4.3523664474487305,5.180887222290039,3069,
89,0.6614715456962585,6.695145606994629,12.048420906066895,19.40503692626953,3079,
90,0.31645578145980835,3.467924118041992,7.742300033569336,11.526679992675781,3089,
90,0.3149091601371765,56.506370544433594,116.30516052246094,173.12643432617188,3099,
90,0.19770711660385132,0.3384430706501007,5.563523769378662,6.099674224853516,3109,
91,1.375455617904663,10.42756175994873,13.758855819702148,25.561874389648438,3119,
91,0.2929478883743286,11.784485816955566,8.828315734863281,20.905750274658203,3129,
91,0.2318401336669922,0.08416109532117844,1.4397337436676025,1.755734920501709,3139,
91,0.16722619533538818,0.7227222919464111,2.0146820545196533,2.904630661010742,3149,
92,0.2268407642841339,3.138507843017578,2.2079732418060303,5.57332181930542,3159,
92,0.3766821324825287,3.0647482872009277,8.661541938781738,12.102972030639648,3169,
92,0.5062764883041382,21.93885040283203,40.03131866455078,62.47644805908203,3179,
93,0.5059776902198792,16.74106788635254,8.231681823730469,25.478727340698242,3189,
93,0.9932906627655029,3.352208137512207,10.675616264343262,15.02111530303955,3199,
93,0.1703738421201706,71.06707763671875,110.25843811035156,181.49588012695312,3209,
93,0.3949277997016907,8.157093048095703,17.844369888305664,26.396390914916992,3219,
94,0.5930124521255493,4.9751482009887695,8.530510902404785,14.098670959472656,3229,
94,0.4383968114852905,4.472468852996826,5.420491695404053,10.331357955932617,3239,
94,0.7117435336112976,6.851327419281006,8.079479217529297,15.642549514770508,3249,
95,0.15790589153766632,1.2390271425247192,3.248431444168091,4.645364761352539,3259,
95,0.3061542510986328,37.406776428222656,63.64823532104492,101.36116027832031,3269,
95,0.8971944451332092,0.5400390028953552,6.041018009185791,7.4782514572143555,3279,
96,0.17722806334495544,2.785953998565674,7.862888336181641,10.826070785522461,3289,
96,0.3374445140361786,3.6531567573547363,4.579158306121826,8.569759368896484,3299,
96,0.942306399345398,4.393889427185059,4.781491279602051,10.117687225341797,3309,
96,1.2502806186676025,0.4488679766654968,4.359498023986816,6.0586466789245605,3319,
97,0.19288180768489838,1.1486717462539673,2.3813610076904297,3.722914695739746,3329,
97,0.40898239612579346,7.123918533325195,2.0113847255706787,9.544285774230957,3339,
97,0.2695436179637909,7.337984085083008,20.6489315032959,28.256458282470703,3349,
98,0.3100905120372772,20.523805618286133,32.871253967285156,53.70515060424805,3359,
98,1.112219214439392,2.506967782974243,6.212862014770508,9.832048416137695,3369,
98,0.1592506468296051,7.203293800354004,10.629846572875977,17.99239158630371,3379,
99,0.44448232650756836,1.2049144506454468,1.2754334211349487,2.924830198287964,3389,
99,0.1954808235168457,34.988525390625,18.476104736328125,53.66011047363281,3399,
99,0.17746895551681519,33.872825622558594,186.9544219970703,221.0047149658203,3409,
100,0.09441424906253815,0.14702552556991577,1.7186853885650635,1.960125207901001,3419,
100,0.2197449505329132,11.973705291748047,6.195793628692627,18.389244079589844,3429,
100,0.30152755975723267,0.041023775935173035,8.555492401123047,8.898043632507324,3439,
100,0.3533211350440979,4.352612018585205,27.09827995300293,31.80421257019043,3449,
101,0.3115982711315155,0.05363333970308304,0.16389566659927368,0.5291272401809692,3459,
101,1.1706340312957764,1.4252854585647583,11.237462997436523,13.833382606506348,3469,
101,0.7572548389434814,0.4613254964351654,2.968238353729248,4.186818599700928,3479,
102,0.1397188901901245,0.02620222233235836,4.339341640472412,4.505262851715088,3489,
102,0.6914803981781006,0.0037382077425718307,7.352399826049805,8.047618865966797,3499,
102,0.10657347738742828,22.246320724487305,38.63326644897461,60.98616027832031,3509,
102,0.18585288524627686,11.56463623046875,3.9378936290740967,15.688383102416992,3519,
103,0.3851555585861206,26.003074645996094,45.71947479248047,72.10770416259766,3529,
103,1.5429184436798096,29.610252380371094,35.567047119140625,66.72021484375,3539,
